s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 1.1101547E+002, 1.8639555E+000, 2.2071098E-019, 1.2811979E-001, 6.8415961E+001, 2.1495692E-001, 0.0000000E+000,-1.1922392E-001,-8.2564829E-002, 3.7273979E+001
 1.1124074E+002, 1.8633695E+000, 2.2076083E-019, 1.2461068E-001, 6.7750040E+001, 2.1083816E-001, 0.0000000E+000,-1.1694090E-001,-8.2517582E-002, 3.7245984E+001
 1.1140594E+002, 1.8628179E+000, 2.2072842E-019, 1.2733387E-001, 6.8967715E+001, 2.1373890E-001, 0.0000000E+000,-1.2128874E-001,-8.2449593E-002, 3.7233611E+001
 1.1165374E+002, 1.8628584E+000, 2.2077037E-019, 1.4732960E-001, 7.2883344E+001, 2.3615263E-001, 0.0000000E+000,-1.3541586E-001,-8.2697375E-002, 3.7311106E+001
 1.1181894E+002, 1.8631167E+000, 2.2119391E-019, 1.5990433E-001, 7.5035057E+001, 2.5039228E-001, 0.0000000E+000,-1.4331556E-001,-8.3160286E-002, 3.7403972E+001
 1.1206674E+002, 1.8634036E+000, 2.2202826E-019, 1.4343021E-001, 6.9976203E+001, 2.3231062E-001, 0.0000000E+000,-1.2490925E-001,-8.3365125E-002, 3.7399814E+001
 1.1223194E+002, 1.8635014E+000, 2.2278848E-019, 1.0651230E-001, 6.3901087E+001, 1.9057133E-001, 0.0000000E+000,-1.0367440E-001,-8.2814935E-002, 3.7253312E+001
 1.1247974E+002, 1.8632930E+000, 2.2245191E-019, 1.1526722E-001, 6.6523524E+001, 2.0016787E-001, 0.0000000E+000,-1.1270839E-001,-8.2221417E-002, 3.7196422E+001
 1.1264494E+002, 1.8632224E+000, 2.2204910E-019, 1.3214582E-001, 7.0084898E+001, 2.1919142E-001, 0.0000000E+000,-1.2521878E-001,-8.2240413E-002, 3.7233205E+001
 1.1281014E+002, 1.8631272E+000, 2.2204009E-019, 1.3495262E-001, 6.9664608E+001, 2.2239118E-001, 0.0000000E+000,-1.2372829E-001,-8.2437057E-002, 3.7258297E+001
 1.1303507E+002, 1.8629359E+000, 2.2226621E-019, 1.3613449E-001, 7.0391857E+001, 2.2372222E-001, 0.0000000E+000,-1.2634822E-001,-8.2611634E-002, 3.7277033E+001
 1.1324858E+002, 1.8627989E+000, 2.2267686E-019, 1.4644248E-001, 7.2418083E+001, 2.3530312E-001, 0.0000000E+000,-1.3369428E-001,-8.2923767E-002, 3.7335889E+001
 1.1346208E+002, 1.8631589E+000, 2.2319159E-019, 1.5135638E-001, 7.2826443E+001, 2.4096772E-001, 0.0000000E+000,-1.3515334E-001,-8.3186561E-002, 3.7389164E+001
 1.1360442E+002, 1.8635971E+000, 2.2387408E-019, 1.3589846E-001, 6.9321444E+001, 2.2394567E-001, 0.0000000E+000,-1.2247303E-001,-8.3195856E-002, 3.7368407E+001
 1.1381792E+002, 1.8637849E+000, 2.2423291E-019, 1.2091682E-001, 6.7098835E+001, 2.0696239E-001, 0.0000000E+000,-1.1462784E-001,-8.2799100E-002, 3.7291419E+001
 1.1403143E+002, 1.8637080E+000, 2.2417204E-019, 1.3004047E-001, 6.9570941E+001, 2.1711407E-001, 0.0000000E+000,-1.2334750E-001,-8.2620110E-002, 3.7286668E+001
 1.1424493E+002, 1.8636442E+000, 2.2426476E-019, 1.3863094E-001, 7.0549551E+001, 2.2674622E-001, 0.0000000E+000,-1.2684446E-001,-8.2801599E-002, 3.7323348E+001
 1.1446555E+002, 1.8634441E+000, 2.2459310E-019, 1.3061386E-001, 6.8687954E+001, 2.1775468E-001, 0.0000000E+000,-1.2023576E-001,-8.2862054E-002, 3.7308250E+001
 1.1462212E+002, 1.8631846E+000, 2.2479921E-019, 1.2633199E-001, 6.8554646E+001, 2.1285448E-001, 0.0000000E+000,-1.1978907E-001,-8.2747993E-002, 3.7281220E+001
 1.1485698E+002, 1.8633476E+000, 2.2488376E-019, 1.4572148E-001, 7.2717439E+001, 2.3459535E-001, 0.0000000E+000,-1.3477067E-001,-8.2876746E-002, 3.7346509E+001
 1.1501355E+002, 1.8637953E+000, 2.2526617E-019, 1.6449923E-001, 7.6295966E+001, 2.5572255E-001, 0.0000000E+000,-1.4798234E-001,-8.3338800E-002, 3.7456472E+001
 1.1522152E+002, 1.8643352E+000, 2.2614552E-019, 1.6392891E-001, 7.5115085E+001, 2.5544520E-001, 0.0000000E+000,-1.4350415E-001,-8.3786252E-002, 3.7521398E+001
 1.1542950E+002, 1.8647971E+000, 2.2745356E-019, 1.4848662E-001, 7.2439298E+001, 2.3861270E-001, 0.0000000E+000,-1.3357676E-001,-8.3884559E-002, 3.7515682E+001
 1.1563747E+002, 1.8651385E+000, 2.2812170E-019, 1.3958613E-001, 7.0688178E+001, 2.2868820E-001, 0.0000000E+000,-1.2719662E-001,-8.3688677E-002, 3.7482889E+001
 1.1584545E+002, 1.8653887E+000, 2.2857553E-019, 1.3245073E-001, 6.9454348E+001, 2.2062296E-001, 0.0000000E+000,-1.2276139E-001,-8.3415678E-002, 3.7438334E+001
 1.1605342E+002, 1.8652411E+000, 2.2874999E-019, 1.2522278E-001, 6.7736316E+001, 2.1232608E-001, 0.0000000E+000,-1.1671416E-001,-8.3223121E-002, 3.7391485E+001
 1.1620594E+002, 1.8648461E+000, 2.2876237E-019, 1.1816701E-001, 6.6662200E+001, 2.0411075E-001, 0.0000000E+000,-1.1300434E-001,-8.2978721E-002, 3.7334379E+001
 1.1643471E+002, 1.8641861E+000, 2.2857484E-019, 1.2511402E-001, 6.8386102E+001, 2.1170143E-001, 0.0000000E+000,-1.1911811E-001,-8.2904378E-002, 3.7324047E+001
 1.1666348E+002, 1.8639509E+000, 2.2849571E-019, 1.4937924E-001, 7.3898614E+001, 2.3889670E-001, 0.0000000E+000,-1.3904012E-001,-8.3214085E-002, 3.7411985E+001
 1.1681600E+002, 1.8642041E+000, 2.2897540E-019, 1.6522827E-001, 7.5510321E+001, 2.5682642E-001, 0.0000000E+000,-1.4498835E-001,-8.3837138E-002, 3.7530889E+001
 1.1704477E+002, 1.8643836E+000, 2.3003509E-019, 1.4487018E-001, 7.1316810E+001, 2.3444242E-001, 0.0000000E+000,-1.2959717E-001,-8.4060471E-002, 3.7520617E+001
 1.1727355E+002, 1.8644396E+000, 2.3073844E-019, 1.1425617E-001, 6.5080635E+001, 1.9986729E-001, 0.0000000E+000,-1.0760669E-001,-8.3563198E-002, 3.7397362E+001
 1.1742606E+002, 1.8644081E+000, 2.3060324E-019, 1.1219244E-001, 6.6087312E+001, 1.9729823E-001, 0.0000000E+000,-1.1106303E-001,-8.2901644E-002, 3.7313019E+001
 1.1765483E+002, 1.8643563E+000, 2.3015734E-019, 1.2757324E-001, 6.8853596E+001, 2.1458766E-001, 0.0000000E+000,-1.2073682E-001,-8.2840323E-002, 3.7333503E+001
 1.1780735E+002, 1.8642819E+000, 2.3008951E-019, 1.3382790E-001, 6.9774934E+001, 2.2164114E-001, 0.0000000E+000,-1.2400874E-001,-8.3014424E-002, 3.7363096E+001
 1.1803612E+002, 1.8639317E+000, 2.3026409E-019, 1.3805009E-001, 7.1002154E+001, 2.2633985E-001, 0.0000000E+000,-1.2844792E-001,-8.3252872E-002, 3.7393209E+001
 1.1825695E+002, 1.8638861E+000, 2.3073511E-019, 1.5222581E-001, 7.3755738E+001, 2.4229845E-001, 0.0000000E+000,-1.3850073E-001,-8.3660275E-002, 3.7477527E+001
 1.1846187E+002, 1.8645659E+000, 2.3145201E-019, 1.5627724E-001, 7.3782326E+001, 2.4716079E-001, 0.0000000E+000,-1.3853833E-001,-8.3974918E-002, 3.7542344E+001
 1.1866680E+002, 1.8651481E+000, 2.3243525E-019, 1.3215857E-001, 6.8911811E+001, 2.2042483E-001, 0.0000000E+000,-1.2089128E-001,-8.3858201E-002, 3.7492143E+001
 1.1880342E+002, 1.8652562E+000, 2.3272709E-019, 1.2250560E-001, 6.7573539E+001, 2.0945588E-001, 0.0000000E+000,-1.1614305E-001,-8.3501758E-002, 3.7430798E+001
 1.1900835E+002, 1.8652739E+000, 2.3268584E-019, 1.3279147E-001, 7.0405502E+001, 2.2090309E-001, 0.0000000E+000,-1.2618255E-001,-8.3366762E-002, 3.7435344E+001
 1.1921327E+002, 1.8652938E+000, 2.3286606E-019, 1.4615277E-001, 7.2216974E+001, 2.3590746E-001, 0.0000000E+000,-1.3271218E-001,-8.3660409E-002, 3.7495398E+001
 1.1942503E+002, 1.8652055E+000, 2.3336937E-019, 1.4120828E-001, 7.1122193E+001, 2.3045366E-001, 0.0000000E+000,-1.2875190E-001,-8.3844725E-002, 3.7505702E+001
 1.1965045E+002, 1.8651967E+000, 2.3393293E-019, 1.4518627E-001, 7.2469219E+001, 2.3492518E-001, 0.0000000E+000,-1.3366370E-001,-8.3940650E-002, 3.7530558E+001
 1.1980073E+002, 1.8654936E+000, 2.3438461E-019, 1.6207266E-001, 7.6090875E+001, 2.5386359E-001, 0.0000000E+000,-1.4704725E-001,-8.4247041E-002, 3.7614368E+001
 1.2000000E+002, 1.8659299E+000, 2.3514621E-019, 1.6861340E-001, 7.6661355E+001, 2.6139393E-001, 0.0000000E+000,-1.4915786E-001,-8.4671238E-002, 3.7692188E+001
